resolution_id,artifact,artifact_type,location,raw_citation,source_id,resolution_status,reference_occurrence_count,reference_title,data_cut,schema_version
CIT-FINAL-00304,pipeline_assets_v2.csv,CSV,row=8;field=source_ids,[230]; [373]; [726]; [727]; ClinicalTrials.gov; NCT05176639; NCT06021054; NCT06179875; NCT06384547,230,resolved,1,THRIVE,2026-09-10,2.0.0
CIT-FINAL-00305,pipeline_assets_v2.csv,CSV,row=8;field=source_ids,[230]; [373]; [726]; [727]; ClinicalTrials.gov; NCT05176639; NCT06021054; NCT06179875; NCT06384547,373,resolved,1,LUMVOA (veligrotug-vvze) Prescribing Information,2026-09-10,2.0.0
CIT-FINAL-00306,pipeline_assets_v2.csv,CSV,row=8;field=source_ids,[230]; [373]; [726]; [727]; ClinicalTrials.gov; NCT05176639; NCT06021054; NCT06179875; NCT06384547,726,resolved,1,BLA 761530 approval letter for LUMVOA,2026-09-10,2.0.0
CIT-FINAL-00307,pipeline_assets_v2.csv,CSV,row=8;field=source_ids,[230]; [373]; [726]; [727]; ClinicalTrials.gov; NCT05176639; NCT06021054; NCT06179875; NCT06384547,727,resolved,1,Novel Drug Approvals for 2026,2026-09-10,2.0.0
CIT-FINAL-00308,pipeline_assets_v2.csv,CSV,row=9;field=source_ids,[190]; [191]; [274]; ClinicalTrials.gov; NCT01868997; NCT03298867; NCT03461211; NCT04583735; NCT05002998; NCT06248619; NCT06389578; NCT06563856; NCT06674941; NCT07142642; NCT07265258; NCT07308964; NCT07594912,190,resolved,1,Efficacy and Safety of Teprotumumab in Patients With Thyroid Eye Disease of Long Duration and Low Disease Activity,2026-09-10,2.0.0
CIT-FINAL-00309,pipeline_assets_v2.csv,CSV,row=9;field=source_ids,[190]; [191]; [274]; ClinicalTrials.gov; NCT01868997; NCT03298867; NCT03461211; NCT04583735; NCT05002998; NCT06248619; NCT06389578; NCT06563856; NCT06674941; NCT07142642; NCT07265258; NCT07308964; NCT07594912,191,resolved,1,"Teprotumumab Efficacy, Safety and Durability in Longer Duration Thyroid Eye Disease and Retreatment: Optic-X Study.",2026-09-10,2.0.0
CIT-FINAL-00310,pipeline_assets_v2.csv,CSV,row=9;field=source_ids,[190]; [191]; [274]; ClinicalTrials.gov; NCT01868997; NCT03298867; NCT03461211; NCT04583735; NCT05002998; NCT06248619; NCT06389578; NCT06563856; NCT06674941; NCT07142642; NCT07265258; NCT07308964; NCT07594912,274,resolved,1,TEPEZZA (teprotumumab-trbw) Prescribing Information — original 2020 label,2026-09-10,2.0.0
CIT-FINAL-00311,pipeline_assets_v2.csv,CSV,row=10;field=source_ids,[714]; [715]; NCT07753603; ClinicalTrials.gov; NCT05276063; NCT06112340,714,resolved,1,"A Phase 2b, Study of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00312,pipeline_assets_v2.csv,CSV,row=10;field=source_ids,[714]; [715]; NCT07753603; ClinicalTrials.gov; NCT05276063; NCT06112340,715,resolved,1,News - Sling Therapeutics,2026-09-10,2.0.0
CIT-FINAL-00313,pipeline_assets_v2.csv,CSV,row=11;field=source_ids,[675]; [699]; [701]; ClinicalTrials.gov; NCT05987423; NCT06106828,675,resolved,1,Targeting IL-6 Receptor Signaling with Satralizumab in Thyroid Eye Disease: Design of the Phase 3 SatraGO-1 and SatraGO-2 Trials,2026-09-10,2.0.0
CIT-FINAL-00314,pipeline_assets_v2.csv,CSV,row=11;field=source_ids,[675]; [699]; [701]; ClinicalTrials.gov; NCT05987423; NCT06106828,699,resolved,1,Primary Results of the Phase-3 SatraGO-1 and SatraGO 2 Trials: Efficacy and Safety of Satralizumab▼ in Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-00315,pipeline_assets_v2.csv,CSV,row=11;field=source_ids,[675]; [699]; [701]; ClinicalTrials.gov; NCT05987423; NCT06106828,701,resolved,1,"FDA grants Priority Review to Roche’s Enspryng, the first and only at-home subcutaneous treatment option for thyroid eye disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00316,pipeline_assets_v2.csv,CSV,row=12;field=source_ids,[683]; NCT05907668; ClinicalTrials.gov; NCT03922321; NCT03938545; NCT05015127; NCT05517421; NCT05517447; NCT05524571,683,resolved,1,OR31-08 The FcRn Inhibitor Batoclimab Rapidly Normalizes Thyroid Function and Improves Clinical Outcomes in Graves’ Disease,2026-09-10,2.0.0
CIT-FINAL-00317,pipeline_assets_v2.csv,CSV,row=13;field=source_ids,[422]; [521]; ClinicalTrials.gov; NCT05331300; NCT06226545,422,resolved,1,IL-11 receptor is a novel target for drug development with pharmacological activity in fibro-inflammatory disease | Scientific Reports,2026-09-10,2.0.0
CIT-FINAL-00318,pipeline_assets_v2.csv,CSV,row=13;field=source_ids,[422]; [521]; ClinicalTrials.gov; NCT05331300; NCT06226545,521,resolved,1,IL-11 receptor is a novel target for drug development with pharmacological activity in fibro-inflammatory disease — article PDF,2026-09-10,2.0.0
CIT-FINAL-00319,pipeline_assets_v2.csv,CSV,row=17;field=source_ids,[564]; [645]; NCT07597200; ClinicalTrials.gov,564,resolved,1,"UCB to acquire Candid Therapeutics, building upon its existing immunology pipeline with novel T-cell engagers | UCB",2026-09-10,2.0.0
CIT-FINAL-00320,pipeline_assets_v2.csv,CSV,row=17;field=source_ids,[564]; [645]; NCT07597200; ClinicalTrials.gov,645,resolved,1,"UCB completes acquisition of Candid Therapeutics, strengthening next generation immunology pipeline | UCB",2026-09-10,2.0.0
CIT-FINAL-00321,pipeline_assets_v2.csv,CSV,row=34;field=source_ids,ClinicalTrials.gov; NCT06989918; NCT07257185; NCT07262476; NCT07620405; NCT07622108; NCT07622121; [459]; [460]; [461],459,resolved,1,MHB018A Treatment in Patients With Active Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-00322,pipeline_assets_v2.csv,CSV,row=34;field=source_ids,ClinicalTrials.gov; NCT06989918; NCT07257185; NCT07262476; NCT07620405; NCT07622108; NCT07622121; [459]; [460]; [461],460,resolved,1,"Treatment of Active Thyroid Eye Disease With MHB018A in a Randomized, Placebo-Controlled Study",2026-09-10,2.0.0
CIT-FINAL-00323,pipeline_assets_v2.csv,CSV,row=34;field=source_ids,ClinicalTrials.gov; NCT06989918; NCT07257185; NCT07262476; NCT07620405; NCT07622108; NCT07622121; [459]; [460]; [461],461,resolved,1,MHB018A shows clinical activity in active and chronic thyroid eye disease - touchOPHTHALMOLOGY,2026-09-10,2.0.0
CIT-FINAL-00324,pipeline_assets_v2.csv,CSV,row=35;field=source_ids,ClinicalTrials.gov; NCT07462130; [404]; [495],404,resolved,1,An Efficacy and Safety Study of NTB003 in Participants With Thyroid Eye Disease (TED),2026-09-10,2.0.0
CIT-FINAL-00325,pipeline_assets_v2.csv,CSV,row=35;field=source_ids,ClinicalTrials.gov; NCT07462130; [404]; [495],495,resolved,1,Biocytogen and Nanjing Chia Tai Tianqing Announce IND Approval in China for Co-Developed Anti-IGF-1R Antibody NTB003 (BCG009),2026-09-10,2.0.0
CIT-FINAL-00326,result_trial_curation_v2.csv,CSV,row=10;field=source_ids,[253]; ClinicalTrials.gov; NCT02973802,253,resolved,1,Antigen-Specific Immunotherapy with Thyrotropin Receptor Peptides in Graves' Hyperthyroidism: A Phase I Study,2026-09-10,2.0.0
CIT-FINAL-00327,result_trial_curation_v2.csv,CSV,row=13;field=source_ids,[191]; ClinicalTrials.gov; NCT03461211,191,resolved,1,"Teprotumumab Efficacy, Safety and Durability in Longer Duration Thyroid Eye Disease and Retreatment: Optic-X Study.",2026-09-10,2.0.0
CIT-FINAL-00328,result_trial_curation_v2.csv,CSV,row=16;field=source_ids,[190]; ClinicalTrials.gov; NCT04583735,190,resolved,1,Efficacy and Safety of Teprotumumab in Patients With Thyroid Eye Disease of Long Duration and Low Disease Activity,2026-09-10,2.0.0
CIT-FINAL-00329,result_trial_curation_v2.csv,CSV,row=18;field=source_ids,[230]; [713]; ClinicalTrials.gov; NCT05176639,230,resolved,1,THRIVE,2026-09-10,2.0.0
CIT-FINAL-00330,result_trial_curation_v2.csv,CSV,row=18;field=source_ids,[230]; [713]; ClinicalTrials.gov; NCT05176639,713,resolved,1,"Viridian Therapeutics, Inc. - Viridian Therapeutics Announces Positive Long-Term Durability Data from the Veligrotug Phase 3 THRIVE Clinical Trial in Patients with Active Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00331,result_trial_curation_v2.csv,CSV,row=19;field=source_ids,[714]; [715]; ClinicalTrials.gov; NCT05276063,714,resolved,1,"A Phase 2b, Study of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00332,result_trial_curation_v2.csv,CSV,row=19;field=source_ids,[714]; [715]; ClinicalTrials.gov; NCT05276063,715,resolved,1,News - Sling Therapeutics,2026-09-10,2.0.0
CIT-FINAL-00333,result_trial_curation_v2.csv,CSV,row=20;field=source_ids,ClinicalTrials.gov; NCT05907668; [683],683,resolved,1,OR31-08 The FcRn Inhibitor Batoclimab Rapidly Normalizes Thyroid Function and Improves Clinical Outcomes in Graves’ Disease,2026-09-10,2.0.0
CIT-FINAL-00334,result_trial_curation_v2.csv,CSV,row=21;field=source_ids,[699]; [701]; ClinicalTrials.gov; NCT05987423,699,resolved,1,Primary Results of the Phase-3 SatraGO-1 and SatraGO 2 Trials: Efficacy and Safety of Satralizumab▼ in Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-00335,result_trial_curation_v2.csv,CSV,row=21;field=source_ids,[699]; [701]; ClinicalTrials.gov; NCT05987423,701,resolved,1,"FDA grants Priority Review to Roche’s Enspryng, the first and only at-home subcutaneous treatment option for thyroid eye disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00336,result_trial_curation_v2.csv,CSV,row=22;field=source_ids,[678]; [679]; [712]; ClinicalTrials.gov; NCT06021054,678,resolved,1,THRIVE-2 phase 3 trial of Veligrotug (VRDN-001) in chronic thyroid eye disease (TED): efficacy and safety at 15 weeks,2026-09-10,2.0.0
CIT-FINAL-00337,result_trial_curation_v2.csv,CSV,row=22;field=source_ids,[678]; [679]; [712]; ClinicalTrials.gov; NCT06021054,679,resolved,1,OR31-07 THRIVE-2 Phase 3 Trial of Veligrotug (VRDN-001) in Chronic Thyroid Eye Disease (TED): Efficacy and Safety at 15 Weeks,2026-09-10,2.0.0
CIT-FINAL-00338,result_trial_curation_v2.csv,CSV,row=22;field=source_ids,[678]; [679]; [712]; ClinicalTrials.gov; NCT06021054,712,resolved,1,News Details,2026-09-10,2.0.0
CIT-FINAL-00339,result_trial_curation_v2.csv,CSV,row=23;field=source_ids,[699]; [701]; ClinicalTrials.gov; NCT06106828,699,resolved,1,Primary Results of the Phase-3 SatraGO-1 and SatraGO 2 Trials: Efficacy and Safety of Satralizumab▼ in Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-00340,result_trial_curation_v2.csv,CSV,row=23;field=source_ids,[699]; [701]; ClinicalTrials.gov; NCT06106828,701,resolved,1,"FDA grants Priority Review to Roche’s Enspryng, the first and only at-home subcutaneous treatment option for thyroid eye disease (TED)",2026-09-10,2.0.0
CIT-FINAL-00341,result_trial_curation_v2.csv,CSV,row=25;field=source_ids,[422]; [521]; ClinicalTrials.gov; NCT06226545,422,resolved,1,IL-11 receptor is a novel target for drug development with pharmacological activity in fibro-inflammatory disease | Scientific Reports,2026-09-10,2.0.0
CIT-FINAL-00342,result_trial_curation_v2.csv,CSV,row=25;field=source_ids,[422]; [521]; ClinicalTrials.gov; NCT06226545,521,resolved,1,IL-11 receptor is a novel target for drug development with pharmacological activity in fibro-inflammatory disease — article PDF,2026-09-10,2.0.0
CIT-FINAL-00343,soc_outcomes_v2.csv,CSV,row=2;field=source_ids,26,26,resolved,1,2016 American Thyroid Association Guidelines for Diagnosis and Management of Hyperthyroidism and Other Causes of Thyrotoxicosis,2026-09-10,2.0.0
CIT-FINAL-00344,soc_outcomes_v2.csv,CSV,row=3;field=source_ids,26,26,resolved,1,2016 American Thyroid Association Guidelines for Diagnosis and Management of Hyperthyroidism and Other Causes of Thyrotoxicosis,2026-09-10,2.0.0
CIT-FINAL-00345,soc_outcomes_v2.csv,CSV,row=4;field=source_ids,26;39,26,resolved,1,2016 American Thyroid Association Guidelines for Diagnosis and Management of Hyperthyroidism and Other Causes of Thyrotoxicosis,2026-09-10,2.0.0
CIT-FINAL-00346,soc_outcomes_v2.csv,CSV,row=4;field=source_ids,26;39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00347,soc_outcomes_v2.csv,CSV,row=5;field=source_ids,26,26,resolved,1,2016 American Thyroid Association Guidelines for Diagnosis and Management of Hyperthyroidism and Other Causes of Thyrotoxicosis,2026-09-10,2.0.0
CIT-FINAL-00348,soc_outcomes_v2.csv,CSV,row=6;field=source_ids,26;744,26,resolved,1,2016 American Thyroid Association Guidelines for Diagnosis and Management of Hyperthyroidism and Other Causes of Thyrotoxicosis,2026-09-10,2.0.0
CIT-FINAL-00349,soc_outcomes_v2.csv,CSV,row=6;field=source_ids,26;744,744,resolved,1,Correction to: Thyroid 2016;26:1343–1421. DOI: 10.1089/thy.2016.0229,2026-09-10,2.0.0
CIT-FINAL-00350,soc_outcomes_v2.csv,CSV,row=7;field=source_ids,26,26,resolved,1,2016 American Thyroid Association Guidelines for Diagnosis and Management of Hyperthyroidism and Other Causes of Thyrotoxicosis,2026-09-10,2.0.0
CIT-FINAL-00351,soc_outcomes_v2.csv,CSV,row=8;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00352,soc_outcomes_v2.csv,CSV,row=9;field=source_ids,26;39,26,resolved,1,2016 American Thyroid Association Guidelines for Diagnosis and Management of Hyperthyroidism and Other Causes of Thyrotoxicosis,2026-09-10,2.0.0
CIT-FINAL-00353,soc_outcomes_v2.csv,CSV,row=9;field=source_ids,26;39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00354,soc_outcomes_v2.csv,CSV,row=10;field=source_ids,139,139,resolved,1,Management of Thyroid Eye Disease: A Consensus Statement by the American Thyroid Association and the European Thyroid Association,2026-09-10,2.0.0
CIT-FINAL-00355,soc_outcomes_v2.csv,CSV,row=11;field=source_ids,139,139,resolved,1,Management of Thyroid Eye Disease: A Consensus Statement by the American Thyroid Association and the European Thyroid Association,2026-09-10,2.0.0
CIT-FINAL-00356,soc_outcomes_v2.csv,CSV,row=12;field=source_ids,728;139,728,resolved,1,TEPEZZA (teprotumumab-trbw) current prescribing information,2026-09-10,2.0.0
CIT-FINAL-00357,soc_outcomes_v2.csv,CSV,row=12;field=source_ids,728;139,139,resolved,1,Management of Thyroid Eye Disease: A Consensus Statement by the American Thyroid Association and the European Thyroid Association,2026-09-10,2.0.0
CIT-FINAL-00358,soc_outcomes_v2.csv,CSV,row=13;field=source_ids,373;726;727,373,resolved,1,LUMVOA (veligrotug-vvze) Prescribing Information,2026-09-10,2.0.0
CIT-FINAL-00359,soc_outcomes_v2.csv,CSV,row=13;field=source_ids,373;726;727,726,resolved,1,BLA 761530 approval letter for LUMVOA,2026-09-10,2.0.0
CIT-FINAL-00360,soc_outcomes_v2.csv,CSV,row=13;field=source_ids,373;726;727,727,resolved,1,Novel Drug Approvals for 2026,2026-09-10,2.0.0
CIT-FINAL-00361,soc_outcomes_v2.csv,CSV,row=14;field=source_ids,139,139,resolved,1,Management of Thyroid Eye Disease: A Consensus Statement by the American Thyroid Association and the European Thyroid Association,2026-09-10,2.0.0
CIT-FINAL-00362,soc_outcomes_v2.csv,CSV,row=15;field=source_ids,139,139,resolved,1,Management of Thyroid Eye Disease: A Consensus Statement by the American Thyroid Association and the European Thyroid Association,2026-09-10,2.0.0
CIT-FINAL-00363,soc_outcomes_v2.csv,CSV,row=16;field=source_ids,139,139,resolved,1,Management of Thyroid Eye Disease: A Consensus Statement by the American Thyroid Association and the European Thyroid Association,2026-09-10,2.0.0
CIT-FINAL-00364,soc_outcomes_v2.csv,CSV,row=17;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00365,soc_outcomes_v2.csv,CSV,row=18;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00366,soc_outcomes_v2.csv,CSV,row=19;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00367,soc_outcomes_v2.csv,CSV,row=20;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00368,soc_outcomes_v2.csv,CSV,row=21;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00369,soc_outcomes_v2.csv,CSV,row=22;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00370,soc_outcomes_v2.csv,CSV,row=23;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00371,soc_outcomes_v2.csv,CSV,row=24;field=source_ids,39,39,resolved,1,2018 European Thyroid Association Guideline for the Management of Graves' Hyperthyroidism,2026-09-10,2.0.0
CIT-FINAL-00372,soc_outcomes_v2.csv,CSV,row=25;field=source_ids,135,135,resolved,1,The 2021 European Group on Graves' orbitopathy clinical practice guidelines for the medical management of Graves' orbitopathy,2026-09-10,2.0.0
CIT-FINAL-00373,soc_outcomes_v2.csv,CSV,row=26;field=source_ids,135,135,resolved,1,The 2021 European Group on Graves' orbitopathy clinical practice guidelines for the medical management of Graves' orbitopathy,2026-09-10,2.0.0
CIT-FINAL-00374,soc_outcomes_v2.csv,CSV,row=27;field=source_ids,729;730;751,729,resolved,1,Tepezza EPAR,2026-09-10,2.0.0
CIT-FINAL-00375,soc_outcomes_v2.csv,CSV,row=27;field=source_ids,729;730;751,730,resolved,1,TEPEZZA EU product information,2026-09-10,2.0.0
CIT-FINAL-00376,soc_outcomes_v2.csv,CSV,row=27;field=source_ids,729;730;751,751,resolved,1,Official search record: Tepezza reimbursement/access—EU/EEA,2026-09-10,2.0.0
CIT-FINAL-00377,soc_outcomes_v2.csv,CSV,row=28;field=source_ids,747,747,resolved,1,Official search record: Lumvoa authorization—EU/EEA,2026-09-10,2.0.0
CIT-FINAL-00378,soc_outcomes_v2.csv,CSV,row=29;field=source_ids,135,135,resolved,1,The 2021 European Group on Graves' orbitopathy clinical practice guidelines for the medical management of Graves' orbitopathy,2026-09-10,2.0.0
CIT-FINAL-00379,soc_outcomes_v2.csv,CSV,row=30;field=source_ids,135,135,resolved,1,The 2021 European Group on Graves' orbitopathy clinical practice guidelines for the medical management of Graves' orbitopathy,2026-09-10,2.0.0
CIT-FINAL-00380,soc_outcomes_v2.csv,CSV,row=31;field=source_ids,135,135,resolved,1,The 2021 European Group on Graves' orbitopathy clinical practice guidelines for the medical management of Graves' orbitopathy,2026-09-10,2.0.0
CIT-FINAL-00381,soc_outcomes_v2.csv,CSV,row=32;field=source_ids,739,739,resolved,1,Thyroid disease: assessment and management—recommendations (NG145),2026-09-10,2.0.0
CIT-FINAL-00382,soc_outcomes_v2.csv,CSV,row=33;field=source_ids,739,739,resolved,1,Thyroid disease: assessment and management—recommendations (NG145),2026-09-10,2.0.0
CIT-FINAL-00383,soc_outcomes_v2.csv,CSV,row=34;field=source_ids,739,739,resolved,1,Thyroid disease: assessment and management—recommendations (NG145),2026-09-10,2.0.0
CIT-FINAL-00384,soc_outcomes_v2.csv,CSV,row=35;field=source_ids,739,739,resolved,1,Thyroid disease: assessment and management—recommendations (NG145),2026-09-10,2.0.0
CIT-FINAL-00385,soc_outcomes_v2.csv,CSV,row=36;field=source_ids,739,739,resolved,1,Thyroid disease: assessment and management—recommendations (NG145),2026-09-10,2.0.0
