source_id,canonical_id_status,title,issuer_or_journal,publication_or_event_date,year,url,doi,registry_id,source_type,evidence_tier,access_depth,exact_locator_availability,locator,last_verified,r_and_d_implication,reference_text,data_cut,schema_version
122,preserved_v1+scholarly,Primary therapy of Graves' disease and cardiovascular morbidity and mortality: a linked-record cohort study,The Lancet Diabetes & Endocrinology,2019,2019,https://doi.org/10.1016/s2213-8587(19)30059-2,10.1016/s2213-8587(19)30059-2,NA (no registry ID),NA (study type unavailable),B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_eacc41b92ec5,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Primary therapy of Graves' disease and cardiovascular morbidity and mortality: a linked-record cohort study (2019). The Lancet Diabetes & Endocrinology. https://doi.org/10.1016/s2213-8587(19)30059-2,2026-09-10,2.0.0
123,preserved_v1+scholarly,"Mortality Risks Associated with Antithyroid Drugs, Radioactive Iodine, and Surgery for Hyperthyroidism: A Systematic Review and Network Meta-Analysis",Thyroid®,2025,2025,https://doi.org/10.1177/10507256251372193,10.1177/10507256251372193,NA (no registry ID),NA (study type unavailable),B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_bd9ebf6db742,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.","Mortality Risks Associated with Antithyroid Drugs, Radioactive Iodine, and Surgery for Hyperthyroidism: A Systematic Review and Network Meta-Analysis (2025). Thyroid®. https://doi.org/10.1177/10507256251372193",2026-09-10,2.0.0
124,preserved_v1+scholarly,Global epidemiology of hyperthyroidism and hypothyroidism,Nature Reviews Endocrinology,2018,2018,https://doi.org/10.1038/nrendo.2018.18,10.1038/nrendo.2018.18,NA (no registry ID),NA (study type unavailable),B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_69af447dc109,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Global epidemiology of hyperthyroidism and hypothyroidism (2018). Nature Reviews Endocrinology. https://doi.org/10.1038/nrendo.2018.18,2026-09-10,2.0.0
125,preserved_v1+scholarly,Prevalence and mortality of cardiovascular events in patients with hyperthyroidism: a nationwide cohort study in the United States,Gland Surgery,2021,2021,https://doi.org/10.21037/gs-21-236,10.21037/gs-21-236,NA (no registry ID),NA (study type unavailable),B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_a5083cda8578,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Prevalence and mortality of cardiovascular events in patients with hyperthyroidism: a nationwide cohort study in the United States (2021). Gland Surgery. https://doi.org/10.21037/gs-21-236,2026-09-10,2.0.0
126,preserved_v1+scholarly,Factors Associated with Response to Intravenous Glucocorticoids in Active Moderate-to-Severe Thyroid Eye Disease,Thyroid®,2025,2025,https://doi.org/10.1089/thy.2024.0629,10.1089/thy.2024.0629,NA (no registry ID),cohort study,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_e4ed327ff547,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Factors Associated with Response to Intravenous Glucocorticoids in Active Moderate-to-Severe Thyroid Eye Disease (2025). Thyroid®. https://doi.org/10.1089/thy.2024.0629,2026-09-10,2.0.0
127,preserved_v1,A Korean Clinical Practice Framework for Thyroid Eye Disease: Integrating International Recommendations with Survey-Informed Consensus,Korean Society of Ophthalmic Plastic and Reconstructive Surgery,2026-06-12,2026,https://www.e-enm.org/upload/pdf/enm-2026-2920.pdf,10.3803/enm.2026.2920,NA (no registry ID),society_framework,A2/B1 society-endorsed framework,Acquired and hash-verified source document (application/pdf),Yes (7 canonical exact quote anchors),Methods; Table 1; text algorithm steps 1-6; stage-specific treatment sections,2026-09-11T05:22:46+00:00,"Society-endorsed, survey-informed framework with consensus elements; not a formal evidence-graded guideline and not regulatory evidence.",Korean Society of Ophthalmic Plastic and Reconstructive Surgery. A Korean Clinical Practice Framework for Thyroid Eye Disease: Integrating International Recommendations with Survey-Informed Consensus. 2026-06-12. https://www.e-enm.org/upload/pdf/enm-2026-2920.pdf,2026-09-10,2.0.0
128,preserved_v1+scholarly,Dysthyroid optic neuropathy: emerging treatment strategies,Journal of Endocrinological Investigation,2023,2023,https://doi.org/10.1007/s40618-023-02036-0,10.1007/s40618-023-02036-0,NA (no registry ID),systematic review,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_124d3723c104,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Dysthyroid optic neuropathy: emerging treatment strategies (2023). Journal of Endocrinological Investigation. https://doi.org/10.1007/s40618-023-02036-0,2026-09-10,2.0.0
129,preserved_v1+scholarly,"Medical Therapy in Patients with Moderate to Severe, Steroid-Resistant, Thyroid Eye Disease",Thyroid®,2023,2023,https://doi.org/10.1089/thy.2023.0167,10.1089/thy.2023.0167,NA (no registry ID),case-control study,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_49bdbd093237,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.","Medical Therapy in Patients with Moderate to Severe, Steroid-Resistant, Thyroid Eye Disease (2023). Thyroid®. https://doi.org/10.1089/thy.2023.0167",2026-09-10,2.0.0
130,preserved_v1+scholarly,Long-Term Efficacy of Teprotumumab in Thyroid Eye Disease: Follow-Up Outcomes in Three Clinical Trials,Thyroid®,2024,2024,https://doi.org/10.1089/thy.2023.0656,10.1089/thy.2023.0656,NA (no registry ID),meta-analysis,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_c32a99876b8b,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Long-Term Efficacy of Teprotumumab in Thyroid Eye Disease: Follow-Up Outcomes in Three Clinical Trials (2024). Thyroid®. https://doi.org/10.1089/thy.2023.0656,2026-09-10,2.0.0
131,preserved_v1+scholarly,"Comparative effectiveness of different treatment modalities for active, moderate-to-severe Graves' orbitopathy: a systematic review and network meta-analysis",Acta Ophthalmologica,2021,2021,https://doi.org/10.1111/aos.15074,10.1111/aos.15074,NA (no registry ID),meta-analysis,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_8c1e304d28e7,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.","Comparative effectiveness of different treatment modalities for active, moderate-to-severe Graves' orbitopathy: a systematic review and network meta-analysis (2021). Acta Ophthalmologica. https://doi.org/10.1111/aos.15074",2026-09-10,2.0.0
132,preserved_v1+scholarly,Consensus-based recommendations for the medical management of moderate-to-severe thyroid eye disease using the RAND/UCLA Appropriateness Method,"Revista Colombiana de Endocrinología, Diabetes & Metabolismo",2026,2026,https://doi.org/10.53853/encr.13.1.994,10.53853/encr.13.1.994,NA (no registry ID),systematic review,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_c9b2d441eda8,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.","Consensus-based recommendations for the medical management of moderate-to-severe thyroid eye disease using the RAND/UCLA Appropriateness Method (2026). Revista Colombiana de Endocrinología, Diabetes & Metabolismo. https://doi.org/10.53853/encr.13.1.994",2026-09-10,2.0.0
133,preserved_v1+scholarly,Future Projections in Thyroid Eye Disease,The Journal of Clinical Endocrinology & Metabolism,2022,2022,https://doi.org/10.1210/clinem/dgac252,10.1210/clinem/dgac252,NA (no registry ID),systematic review,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_c26c43eb22bb,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Future Projections in Thyroid Eye Disease (2022). The Journal of Clinical Endocrinology & Metabolism. https://doi.org/10.1210/clinem/dgac252,2026-09-10,2.0.0
134,preserved_v1+scholarly,Letter to the Editor From Perros: Comprehensive Comparisons of Different Treatments for Active Graves’ Orbitopathy: A Systematic Review and Bayesian Model-based Network Meta-analysis,The Journal of Clinical Endocrinology & Metabolism,2025,2025,https://doi.org/10.1210/clinem/dgaf455,10.1210/clinem/dgaf455,NA (no registry ID),meta-analysis,B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_b3b27b98f7d2,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Letter to the Editor From Perros: Comprehensive Comparisons of Different Treatments for Active Graves’ Orbitopathy: A Systematic Review and Bayesian Model-based Network Meta-analysis (2025). The Journal of Clinical Endocrinology & Metabolism. https://doi.org/10.1210/clinem/dgaf455,2026-09-10,2.0.0
135,preserved_v1,The 2021 European Group on Graves' orbitopathy clinical practice guidelines for the medical management of Graves' orbitopathy,European Group on Graves' Orbitopathy,2021-08-27,2021,https://academic.oup.com/ejendo/article-pdf/185/4/G43/45297350/ejendo_g43.pdf,10.1530/EJE-21-0479,NA (no registry ID),guideline,A2 society guideline,Acquired and hash-verified source document (text/html;charset=UTF-8),Yes (12 canonical exact quote anchors),recommendations 7-8 and 26-27; treatment algorithms and dosing text,2026-09-11T05:22:51+00:00,"The 2021 statement that teprotumumab was US-only is historical, not current 2026 status. Acquisition route: pre-cut Internet Archive snapshot of the publisher full-text HTML; origin URL retained in url field.",European Group on Graves' Orbitopathy. The 2021 European Group on Graves' orbitopathy clinical practice guidelines for the medical management of Graves' orbitopathy. 2021-08-27. https://academic.oup.com/ejendo/article-pdf/185/4/G43/45297350/ejendo_g43.pdf,2026-09-10,2.0.0
136,preserved_v1+scholarly,Management of Thyroid Eye Disease: A Comparison Between Three Recent Clinical Guidelines,Ophthalmology and Therapy,2026,2026,https://doi.org/10.1007/s40123-026-01326-z,10.1007/s40123-026-01326-z,NA (no registry ID),NA (study type unavailable),B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_59f4c3cd3d7f,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Management of Thyroid Eye Disease: A Comparison Between Three Recent Clinical Guidelines (2026). Ophthalmology and Therapy. https://doi.org/10.1007/s40123-026-01326-z,2026-09-10,2.0.0
137,preserved_v1+scholarly,Recent advances in graves ophthalmopathy medical therapy: a comprehensive literature review,International Ophthalmology,2022,2022,https://doi.org/10.1007/s10792-022-02537-6,10.1007/s10792-022-02537-6,NA (no registry ID),NA (study type unavailable),B0 scholarly discovery metadata; claim-level appraisal required,Structured metadata and abstract,No (not an exact full-text anchor),references.jsonl citation_id=cit_d120190f7595,2026-09-10 (scholarly metadata capture),"Discovery/context record; quantitative, mechanistic, or comparative claims require deeper source verification.",Recent advances in graves ophthalmopathy medical therapy: a comprehensive literature review (2022). International Ophthalmology. https://doi.org/10.1007/s10792-022-02537-6,2026-09-10,2.0.0
